date,station,hour,passengers
2024-05-15,Университет,22,461
2024-05-15,Университет,23,577
2024-05-15,Парк,0,112
2024-05-15,Парк,1,121
2024-05-15,Парк,2,113
2024-05-15,Парк,3,108
2024-05-15,Парк,4,122
2024-05-15,Парк,5,117
2024-05-15,Парк,6,119
2024-05-15,Парк,7,723
2024-05-15,Парк,8,723
2024-05-15,Парк,9,691
2024-05-15,Парк,10,751
2024-05-15,Парк,11,471
2024-05-15,Парк,12,517
2024-05-15,Парк,13,505
2024-05-15,Парк,14,432
2024-05-15,Парк,15,482
2024-05-15,Парк,16,473
2024-05-15,Парк,17,819
2024-05-15,Парк,18,961
2024-05-15,Парк,19,913
2024-05-15,Парк,20,961
2024-05-15,Парк,21,248
2024-05-15,Парк,22,266
2024-05-15,Парк,23,300
2024-05-15,Речная,0,87
2024-05-15,Речная,1,105
2024-05-15,Речная,2,102
2024-05-15,Речная,3,99
2024-05-15,Речная,4,98
2024-05-15,Речная,5,112
2024-05-15,Речная,6,119
2024-05-15,Речная,7,631
2024-05-15,Речная,8,686
2024-05-15,Речная,9,723
2024-05-15,Речная,10,768
2024-05-15,Речная,11,406
2024-05-15,Речная,12,450
2024-05-15,Речная,13,435
2024-05-15,Речная,14,401
2024-05-15,Речная,15,462
2024-05-15,Речная,16,440
2024-05-15,Речная,17,806
2024-05-15,Речная,18,677
2024-05-15,Речная,19,707
2024-05-15,Речная,20,728
2024-05-15,Речная,21,281
2024-05-15,Речная,22,259
2024-05-15,Речная,23,296
2024-05-16,Центральная,0,223
2024-05-16,Центральная,1,272
2024-05-16,Центральная,2,220
2024-05-16,Центральная,3,272
2024-05-16,Центральная,4,254
2024-05-16,Центральная,5,263
2024-05-16,Центральная,6,249
2024-05-16,Центральная,7,2556
2024-05-16,Центральная,8,2243
2024-05-16,Центральная,9,2901
2024-05-16,Центральная,10,2716
2024-05-16,Центральная,11,919
2024-05-16,Центральная,12,1116
2024-05-16,Центральная,13,996
2024-05-16,Центральная,14,976
2024-05-16,Центральная,15,962
2024-05-16,Центральная,16,1155
2024-05-16,Центральная,17,2361
2024-05-16,Центральная,18,2458
2024-05-16,Центральная,19,2636
2024-05-16,Центральная,20,2628
2024-05-16,Центральная,21,684
2024-05-16,Центральная,22,604
2024-05-16,Центральная,23,626
2024-05-16,Восточная,0,171
2024-05-16,Восточная,1,143
2024-05-16,Восточная,2,151
2024-05-16,Восточная,3,180
2024-05-16,Восточная,4,125
2024-05-16,Восточная,5,162
2024-05-16,Восточная,6,173
2024-05-16,Восточная,7,1346
2024-05-16,Восточная,8,1366
2024-05-16,Восточная,9,1259
2024-05-16,Восточная,10,1324
2024-05-16,Восточная,11,740
2024-05-16,Восточная,12,719
2024-05-16,Восточная,13,687
2024-05-16,Восточная,14,715
2024-05-16,Восточная,15,633
2024-05-16,Восточная,16,708
2024-05-16,Восточная,17,999
2024-05-16,Восточная,18,892
2024-05-16,Восточная,19,1096
2024-05-16,Восточная,20,1030
2024-05-16,Восточная,21,446
2024-05-16,Восточная,22,415
2024-05-16,Восточная,23,389
2024-05-16,Западная,0,150
2024-05-16,Западная,1,141
2024-05-16,Западная,2,150
2024-05-16,Западная,3,118
2024-05-16,Западная,4,127
2024-05-16,Западная,5,147
2024-05-16,Западная,6,151
2024-05-16,Западная,7,931
2024-05-16,Западная,8,990
2024-05-16,Западная,9,1047
2024-05-16,Западная,10,1099
2024-05-16,Западная,11,602
2024-05-16,Западная,12,621
2024-05-16,Западная,13,567
2024-05-16,Западная,14,552
2024-05-16,Западная,15,616
2024-05-16,Западная,16,551
2024-05-16,Западная,17,1242
2024-05-16,Западная,18,1016
2024-05-16,Западная,19,1150
2024-05-16,Западная,20,946
2024-05-16,Западная,21,338
2024-05-16,Западная,22,357
2024-05-16,Западная,23,364
2024-05-16,Северная,0,138
2024-05-16,Северная,1,143
2024-05-16,Северная,2,132
2024-05-16,Северная,3,171
2024-05-16,Северная,4,139
2024-05-16,Северная,5,129
2024-05-16,Северная,6,133
2024-05-16,Северная,7,1087
2024-05-16,Северная,8,1141
2024-05-16,Северная,9,1287
2024-05-16,Северная,10,1064
2024-05-16,Северная,11,606
2024-05-16,Северная,12,532
2024-05-16,Северная,13,662
2024-05-16,Северная,14,567
2024-05-16,Северная,15,660
2024-05-16,Северная,16,524
2024-05-16,Северная,17,991
2024-05-16,Северная,18,1241
2024-05-16,Северная,19,1066
2024-05-16,Северная,20,1054
2024-05-16,Северная,21,380
2024-05-16,Северная,22,389
2024-05-16,Северная,23,391
2024-05-16,Южная,0,123
2024-05-16,Южная,1,125
2024-05-16,Южная,2,127
2024-05-16,Южная,3,115
2024-05-16,Южная,4,115
2024-05-16,Южная,5,130
2024-05-16,Южная,6,116
2024-05-16,Южная,7,863
2024-05-16,Южная,8,912
2024-05-16,Южная,9,860
2024-05-16,Южная,10,785
2024-05-16,Южная,11,493
2024-05-16,Южная,12,543
2024-05-16,Южная,13,548
2024-05-16,Южная,14,498
2024-05-16,Южная,15,530
2024-05-16,Южная,16,522
2024-05-16,Южная,17,756
2024-05-16,Южная,18,777
2024-05-16,Южная,19,910
2024-05-16,Южная,20,1020
2024-05-16,Южная,21,346
2024-05-16,Южная,22,319
2024-05-16,Южная,23,239
2024-05-16,Университет,0,212
2024-05-16,Университет,1,212
2024-05-16,Университет,2,189
2024-05-16,Университет,3,202
2024-05-16,Университет,4,202
2024-05-16,Университет,5,182
2024-05-16,Университет,6,220
2024-05-16,Университет,7,1717
2024-05-16,Университет,8,1806
2024-05-16,Университет,9,1842
2024-05-16,Университет,10,1784
2024-05-16,Университет,11,924
2024-05-16,Университет,12,828
2024-05-16,Университет,13,803
2024-05-16,Университет,14,881
2024-05-16,Университет,15,896
2024-05-16,Университет,16,870
2024-05-16,Университет,17,1285
2024-05-16,Университет,18,1185
2024-05-16,Университет,19,1448
2024-05-16,Университет,20,1407
2024-05-16,Университет,21,418
2024-05-16,Университет,22,544
2024-05-16,Университет,23,410
2024-05-16,Парк,0,97
2024-05-16,Парк,1,135
2024-05-16,Парк,2,116
2024-05-16,Парк,3,123
2024-05-16,Парк,4,125
2024-05-16,Парк,5,112
2024-05-16,Парк,6,114
2024-05-16,Парк,7,740
2024-05-16,Парк,8,676
2024-05-16,Парк,9,774
2024-05-16,Парк,10,637
2024-05-16,Парк,11,530
2024-05-16,Парк,12,473
2024-05-16,Парк,13,477
2024-05-16,Парк,14,458
2024-05-16,Парк,15,486
2024-05-16,Парк,16,484
2024-05-16,Парк,17,887
2024-05-16,Парк,18,941
2024-05-16,Парк,19,768
2024-05-16,Парк,20,901
2024-05-16,Парк,21,321
2024-05-16,Парк,22,302
2024-05-16,Парк,23,273
2024-05-16,Речная,0,90
2024-05-16,Речная,1,101
2024-05-16,Речная,2,102
2024-05-16,Речная,3,107
2024-05-16,Речная,4,115
2024-05-16,Речная,5,101
2024-05-16,Речная,6,105
2024-05-16,Речная,7,628
2024-05-16,Речная,8,729
2024-05-16,Речная,9,698
2024-05-16,Речная,10,667
2024-05-16,Речная,11,459
2024-05-16,Речная,12,473
2024-05-16,Речная,13,484
2024-05-16,Речная,14,392
2024-05-16,Речная,15,519
2024-05-16,Речная,16,341
2024-05-16,Речная,17,823
2024-05-16,Речная,18,779
2024-05-16,Речная,19,714
2024-05-16,Речная,20,745
2024-05-16,Речная,21,238
2024-05-16,Речная,22,293
2024-05-16,Речная,23,221
2024-05-17,Центральная,0,232
2024-05-17,Центральная,1,251
2024-05-17,Центральная,2,241
2024-05-17,Центральная,3,267
2024-05-17,Центральная,4,258
2024-05-17,Центральная,5,255
2024-05-17,Центральная,6,252
2024-05-17,Центральная,7,1988
2024-05-17,Центральная,8,2537
2024-05-17,Центральная,9,2595
2024-05-17,Центральная,10,2665
2024-05-17,Центральная,11,1132
2024-05-17,Центральная,12,1118
2024-05-17,Центральная,13,1065
2024-05-17,Центральная,14,1272
2024-05-17,Центральная,15,1050
2024-05-17,Центральная,16,878
2024-05-17,Центральная,17,2410
2024-05-17,Центральная,18,3063
2024-05-17,Центральная,19,2369
2024-05-17,Центральная,20,2659
2024-05-17,Центральная,21,576
2024-05-17,Центральная,22,595
2024-05-17,Центральная,23,637
2024-05-17,Восточная,0,147
2024-05-17,Восточная,1,159
2024-05-17,Восточная,2,175
2024-05-17,Восточная,3,154
2024-05-17,Восточная,4,168
2024-05-17,Восточная,5,184
2024-05-17,Восточная,6,182
2024-05-17,Восточная,7,1439
2024-05-17,Восточная,8,1397
2024-05-17,Восточная,9,1218
2024-05-17,Восточная,10,1369
2024-05-17,Восточная,11,643
2024-05-17,Восточная,12,700
2024-05-17,Восточная,13,619
2024-05-17,Восточная,14,648
2024-05-17,Восточная,15,628
2024-05-17,Восточная,16,657
2024-05-17,Восточная,17,1263
2024-05-17,Восточная,18,1185
2024-05-17,Восточная,19,1327
2024-05-17,Восточная,20,1062
2024-05-17,Восточная,21,394
2024-05-17,Восточная,22,398
2024-05-17,Восточная,23,406
2024-05-17,Западная,0,139
2024-05-17,Западная,1,138
2024-05-17,Западная,2,127
2024-05-17,Западная,3,135
2024-05-17,Западная,4,134
2024-05-17,Западная,5,131
2024-05-17,Западная,6,153
2024-05-17,Западная,7,1042
2024-05-17,Западная,8,1011
2024-05-17,Западная,9,906
2024-05-17,Западная,10,1157
2024-05-17,Западная,11,571
2024-05-17,Западная,12,531
2024-05-17,Западная,13,572
2024-05-17,Западная,14,586
2024-05-17,Западная,15,564
2024-05-17,Западная,16,561
2024-05-17,Западная,17,1204
2024-05-17,Западная,18,1216
2024-05-17,Западная,19,1236
2024-05-17,Западная,20,1263
2024-05-17,Западная,21,364
2024-05-17,Западная,22,338
2024-05-17,Западная,23,370
2024-05-17,Северная,0,154
2024-05-17,Северная,1,140
2024-05-17,Северная,2,146
2024-05-17,Северная,3,127
2024-05-17,Северная,4,140
2024-05-17,Северная,5,157
2024-05-17,Северная,6,142
2024-05-17,Северная,7,1057
2024-05-17,Северная,8,1120
2024-05-17,Северная,9,1317
2024-05-17,Северная,10,1166
2024-05-17,Северная,11,693
2024-05-17,Северная,12,672
2024-05-17,Северная,13,635
2024-05-17,Северная,14,619
2024-05-17,Северная,15,574
2024-05-17,Северная,16,502
2024-05-17,Северная,17,1051
2024-05-17,Северная,18,1112
2024-05-17,Северная,19,1120
2024-05-17,Северная,20,1210
2024-05-17,Северная,21,361
2024-05-17,Северная,22,305
2024-05-17,Северная,23,371
2024-05-17,Южная,0,123
2024-05-17,Южная,1,119
2024-05-17,Южная,2,111
2024-05-17,Южная,3,122
2024-05-17,Южная,4,109
2024-05-17,Южная,5,134
2024-05-17,Южная,6,132
2024-05-17,Южная,7,860
2024-05-17,Южная,8,951
2024-05-17,Южная,9,904
2024-05-17,Южная,10,965
2024-05-17,Южная,11,561
2024-05-17,Южная,12,518
2024-05-17,Южная,13,586
2024-05-17,Южная,14,489
2024-05-17,Южная,15,579
2024-05-17,Южная,16,491
2024-05-17,Южная,17,821
2024-05-17,Южная,18,892
2024-05-17,Южная,19,886
2024-05-17,Южная,20,933
2024-05-17,Южная,21,331
2024-05-17,Южная,22,277
2024-05-17,Южная,23,284
2024-05-17,Университет,0,189
2024-05-17,Университет,1,198
2024-05-17,Университет,2,187
2024-05-17,Университет,3,188
2024-05-17,Университет,4,193
2024-05-17,Университет,5,195
2024-05-17,Университет,6,203
2024-05-17,Университет,7,1693
2024-05-17,Университет,8,1738
2024-05-17,Университет,9,1630
2024-05-17,Университет,10,1776
2024-05-17,Университет,11,927
2024-05-17,Университет,12,895
2024-05-17,Университет,13,811
2024-05-17,Университет,14,877
2024-05-17,Университет,15,826
2024-05-17,Университет,16,798
2024-05-17,Университет,17,1263
2024-05-17,Университет,18,1224
2024-05-17,Университет,19,1334
2024-05-17,Университет,20,1442
2024-05-17,Университет,21,568
2024-05-17,Университет,22,438
2024-05-17,Университет,23,580
2024-05-17,Парк,0,110
2024-05-17,Парк,1,110
2024-05-17,Парк,2,114
2024-05-17,Парк,3,121
2024-05-17,Парк,4,111
2024-05-17,Парк,5,119
2024-05-17,Парк,6,108
2024-05-17,Парк,7,677
2024-05-17,Парк,8,708
2024-05-17,Парк,9,748
2024-05-17,Парк,10,814
2024-05-17,Парк,11,495
2024-05-17,Парк,12,441
2024-05-17,Парк,13,566
2024-05-17,Парк,14,462
2024-05-17,Парк,15,560
2024-05-17,Парк,16,587
2024-05-17,Парк,17,904
2024-05-17,Парк,18,962
2024-05-17,Парк,19,878
2024-05-17,Парк,20,960
