date,category,region,sales,income
2025-08-10,flowers,kansk,198,154335
2025-08-11,mushrooms,krasnoyarsk,201,110274
2025-08-11,mushrooms,irkutsk,199,97322
2025-08-11,mushrooms,kansk,199,88352
2025-08-11,fruits,krasnoyarsk,200,46630
2025-08-11,fruits,irkutsk,201,62149
2025-08-11,fruits,kansk,194,43500
2025-08-11,vegetables,krasnoyarsk,198,35683
2025-08-11,vegetables,irkutsk,200,37560
2025-08-11,vegetables,kansk,200,42846
2025-08-11,greens,krasnoyarsk,201,32521
2025-08-11,greens,irkutsk,198,28969
2025-08-11,greens,kansk,201,28706
2025-08-11,flowers,krasnoyarsk,199,130098
2025-08-11,flowers,irkutsk,198,171844
2025-08-11,flowers,kansk,197,150299
2025-08-12,mushrooms,krasnoyarsk,199,96111
2025-08-12,mushrooms,irkutsk,196,97817
2025-08-12,mushrooms,kansk,200,88822
2025-08-12,fruits,krasnoyarsk,198,50054
2025-08-12,fruits,irkutsk,203,54899
2025-08-12,fruits,kansk,201,59686
2025-08-12,vegetables,krasnoyarsk,203,42388
2025-08-12,vegetables,irkutsk,198,40603
2025-08-12,vegetables,kansk,200,40472
2025-08-12,greens,krasnoyarsk,202,30277
2025-08-12,greens,irkutsk,201,30242
2025-08-12,greens,kansk,200,29970
2025-08-12,flowers,krasnoyarsk,200,128940
2025-08-12,flowers,irkutsk,200,157800
2025-08-12,flowers,kansk,200,158574
2025-08-13,mushrooms,krasnoyarsk,198,94610
2025-08-13,mushrooms,irkutsk,199,118405
2025-08-13,mushrooms,kansk,201,103890
2025-08-13,fruits,krasnoyarsk,202,60951
2025-08-13,fruits,irkutsk,199,64300
2025-08-13,fruits,kansk,203,65571
2025-08-13,vegetables,krasnoyarsk,197,38678
2025-08-13,vegetables,irkutsk,199,38651
2025-08-13,vegetables,kansk,197,37853
2025-08-13,greens,krasnoyarsk,197,32205
2025-08-13,greens,irkutsk,201,27293
2025-08-13,greens,kansk,201,26658
2025-08-13,flowers,krasnoyarsk,199,164549
2025-08-13,flowers,irkutsk,201,163075
2025-08-13,flowers,kansk,200,162186
2025-08-14,mushrooms,krasnoyarsk,200,102752
2025-08-14,mushrooms,irkutsk,202,105736
2025-08-14,mushrooms,kansk,198,103116
2025-08-14,fruits,krasnoyarsk,203,63900
2025-08-14,fruits,irkutsk,200,53974
2025-08-14,fruits,kansk,198,65872
2025-08-14,vegetables,krasnoyarsk,201,43492
2025-08-14,vegetables,irkutsk,202,45573
2025-08-14,vegetables,kansk,198,36047
2025-08-14,greens,krasnoyarsk,198,27114
2025-08-14,greens,irkutsk,200,28082
2025-08-14,greens,kansk,197,26055
2025-08-14,flowers,krasnoyarsk,198,140785
2025-08-14,flowers,irkutsk,201,146894
2025-08-14,flowers,kansk,202,169702
2025-08-15,mushrooms,krasnoyarsk,200,89252
2025-08-15,mushrooms,irkutsk,201,113076
2025-08-15,mushrooms,kansk,199,87022
2025-08-15,fruits,krasnoyarsk,200,59836
2025-08-15,fruits,irkutsk,202,53287
2025-08-15,fruits,kansk,200,63146
2025-08-15,vegetables,krasnoyarsk,197,41578
2025-08-15,vegetables,irkutsk,200,42764
2025-08-15,vegetables,kansk,199,38253
2025-08-15,greens,krasnoyarsk,197,28425
2025-08-15,greens,irkutsk,200,34544
2025-08-15,greens,kansk,198,31357
2025-08-15,flowers,krasnoyarsk,201,153377
2025-08-15,flowers,irkutsk,198,129561
2025-08-15,flowers,kansk,202,180852
2025-08-16,mushrooms,krasnoyarsk,198,90505
2025-08-16,mushrooms,irkutsk,201,98240
2025-08-16,mushrooms,kansk,202,92188
2025-08-16,fruits,krasnoyarsk,198,65981
2025-08-16,fruits,irkutsk,196,56742
2025-08-16,fruits,kansk,201,49966
2025-08-16,vegetables,krasnoyarsk,197,33161
2025-08-16,vegetables,irkutsk,202,50683
2025-08-16,vegetables,kansk,200,43020
2025-08-16,greens,krasnoyarsk,200,30595
2025-08-16,greens,irkutsk,202,32265
2025-08-16,greens,kansk,199,27330
2025-08-16,flowers,krasnoyarsk,199,192279
2025-08-16,flowers,irkutsk,202,149300
2025-08-16,flowers,kansk,200,191310
2025-08-17,mushrooms,krasnoyarsk,198,115784
2025-08-17,mushrooms,irkutsk,198,88915
2025-08-17,mushrooms,kansk,200,99770
2025-08-17,fruits,krasnoyarsk,197,62159
2025-08-17,fruits,irkutsk,199,56199
2025-08-17,fruits,kansk,199,54018
2025-08-17,vegetables,krasnoyarsk,199,38721
2025-08-17,vegetables,irkutsk,200,44454
2025-08-17,vegetables,kansk,196,48074
2025-08-17,greens,krasnoyarsk,200,28858
2025-08-17,greens,irkutsk,201,30353
2025-08-17,greens,kansk,199,34976
2025-08-17,flowers,krasnoyarsk,195,157253
2025-08-17,flowers,irkutsk,200,113678
2025-08-17,flowers,kansk,202,183250
2025-08-18,mushrooms,krasnoyarsk,200,94638
2025-08-18,mushrooms,irkutsk,202,109124
2025-08-18,mushrooms,kansk,200,95580
2025-08-18,fruits,krasnoyarsk,198,59237
2025-08-18,fruits,irkutsk,201,63497
2025-08-18,fruits,kansk,200,63879
2025-08-18,vegetables,krasnoyarsk,202,37927
2025-08-18,vegetables,irkutsk,198,35028
2025-08-18,vegetables,kansk,200,38110
2025-08-18,greens,krasnoyarsk,196,27155
2025-08-18,greens,irkutsk,197,28972
2025-08-18,greens,kansk,202,27912
2025-08-18,flowers,krasnoyarsk,202,151271
2025-08-18,flowers,irkutsk,197,145941
2025-08-18,flowers,kansk,197,160755
2025-08-19,mushrooms,krasnoyarsk,202,89079
2025-08-19,mushrooms,irkutsk,198,108700
2025-08-19,mushrooms,kansk,199,94489
2025-08-19,fruits,krasnoyarsk,201,61055
2025-08-19,fruits,irkutsk,199,63120
2025-08-19,fruits,kansk,200,48360
2025-08-19,vegetables,krasnoyarsk,198,39249
2025-08-19,vegetables,irkutsk,201,44425
2025-08-19,vegetables,kansk,196,32920
2025-08-19,greens,krasnoyarsk,198,29563
2025-08-19,greens,irkutsk,201,28700
2025-08-19,greens,kansk,199,30212
2025-08-19,flowers,krasnoyarsk,202,209096
2025-08-19,flowers,irkutsk,198,135152
2025-08-19,flowers,kansk,202,148882
2025-08-20,mushrooms,krasnoyarsk,198,90385
2025-08-20,mushrooms,irkutsk,199,113621
2025-08-20,mushrooms,kansk,196,84928
2025-08-20,fruits,krasnoyarsk,198,58275
2025-08-20,fruits,irkutsk,200,53279
2025-08-20,fruits,kansk,200,65484
2025-08-20,vegetables,krasnoyarsk,199,32612
2025-08-20,vegetables,irkutsk,196,33165
2025-08-20,vegetables,kansk,200,38438
2025-08-20,greens,krasnoyarsk,199,28920
2025-08-20,greens,irkutsk,200,27258
2025-08-20,greens,kansk,200,27262
2025-08-20,flowers,krasnoyarsk,199,175243
2025-08-20,flowers,irkutsk,200,177568
2025-08-20,flowers,kansk,199,160527
2025-08-21,mushrooms,krasnoyarsk,198,84344
2025-08-21,mushrooms,irkutsk,199,106170
2025-08-21,mushrooms,kansk,200,95476
2025-08-21,fruits,krasnoyarsk,199,54328
2025-08-21,fruits,irkutsk,204,60624
2025-08-21,fruits,kansk,199,61618
2025-08-21,vegetables,krasnoyarsk,200,37706
2025-08-21,vegetables,irkutsk,197,39268
2025-08-21,vegetables,kansk,197,35467
2025-08-21,greens,krasnoyarsk,200,30512
2025-08-21,greens,irkutsk,199,33843
2025-08-21,greens,kansk,196,29703
2025-08-21,flowers,krasnoyarsk,203,162879
2025-08-21,flowers,irkutsk,205,145906
2025-08-21,flowers,kansk,199,162389
2025-08-22,mushrooms,krasnoyarsk,202,96957
2025-08-22,mushrooms,irkutsk,201,90019
2025-08-22,mushrooms,kansk,197,95594
2025-08-22,fruits,krasnoyarsk,199,55702
2025-08-22,fruits,irkutsk,197,60683
2025-08-22,fruits,kansk,198,63938
2025-08-22,vegetables,krasnoyarsk,199,44181
2025-08-22,vegetables,irkutsk,198,39134
2025-08-22,vegetables,kansk,198,42120
2025-08-22,greens,krasnoyarsk,201,30489
2025-08-22,greens,irkutsk,197,30806
2025-08-22,greens,kansk,199,27334
2025-08-22,flowers,krasnoyarsk,194,199492
2025-08-22,flowers,irkutsk,198,141049
2025-08-22,flowers,kansk,197,137397
2025-08-23,mushrooms,krasnoyarsk,198,77154
2025-08-23,mushrooms,irkutsk,199,102861
2025-08-23,mushrooms,kansk,198,102688
2025-08-23,fruits,krasnoyarsk,200,57454
2025-08-23,fruits,irkutsk,202,54677
2025-08-23,fruits,kansk,203,63873
2025-08-23,vegetables,krasnoyarsk,200,37206
2025-08-23,vegetables,irkutsk,196,30399
2025-08-23,vegetables,kansk,198,44738
2025-08-23,greens,krasnoyarsk,201,27884
2025-08-23,greens,irkutsk,199,25567
2025-08-23,greens,kansk,203,28856
2025-08-23,flowers,krasnoyarsk,202,181446
2025-08-23,flowers,irkutsk,201,173233
2025-08-23,flowers,kansk,195,168612
2025-08-24,mushrooms,krasnoyarsk,201,83806
2025-08-24,mushrooms,irkutsk,200,68130
2025-08-24,mushrooms,kansk,201,91109
2025-08-24,fruits,krasnoyarsk,203,63961
2025-08-24,fruits,irkutsk,202,57446
2025-08-24,fruits,kansk,199,59805
2025-08-24,vegetables,krasnoyarsk,203,51017
2025-08-24,vegetables,irkutsk,203,38941
2025-08-24,vegetables,kansk,200,41200
2025-08-24,greens,krasnoyarsk,200,33482
2025-08-24,greens,irkutsk,198,31816
2025-08-24,greens,kansk,197,28265
2025-08-24,flowers,krasnoyarsk,200,182468
2025-08-24,flowers,irkutsk,199,150579
2025-08-24,flowers,kansk,204,161343
2025-08-25,mushrooms,krasnoyarsk,200,97616
2025-08-25,mushrooms,irkutsk,199,108226
2025-08-25,mushrooms,kansk,202,98123
2025-08-25,fruits,krasnoyarsk,204,68413
2025-08-25,fruits,irkutsk,198,67407
2025-08-25,fruits,kansk,201,55546
2025-08-25,vegetables,krasnoyarsk,198,33757
2025-08-25,vegetables,irkutsk,199,41969
2025-08-25,vegetables,kansk,200,38658
2025-08-25,greens,krasnoyarsk,202,26849
2025-08-25,greens,irkutsk,201,28747
2025-08-25,greens,kansk,199,31179
2025-08-25,flowers,krasnoyarsk,200,188632
2025-08-25,flowers,irkutsk,202,210948
2025-08-25,flowers,kansk,200,168272
2025-08-26,mushrooms,krasnoyarsk,199,99446
2025-08-26,mushrooms,irkutsk,195,114470
2025-08-26,mushrooms,kansk,201,77791
2025-08-26,fruits,krasnoyarsk,202,54160
2025-08-26,fruits,irkutsk,200,67928
2025-08-26,fruits,kansk,203,74419
2025-08-26,vegetables,krasnoyarsk,200,43216
2025-08-26,vegetables,irkutsk,199,41565
2025-08-26,vegetables,kansk,199,35808
2025-08-26,greens,krasnoyarsk,198,30212
2025-08-26,greens,irkutsk,197,29475
2025-08-26,greens,kansk,200,30088
2025-08-26,flowers,krasnoyarsk,203,222248
2025-08-26,flowers,irkutsk,202,179687
2025-08-26,flowers,kansk,195,159648
2025-08-27,mushrooms,krasnoyarsk,197,107658
2025-08-27,mushrooms,irkutsk,200,114804
2025-08-27,mushrooms,kansk,200,99386
2025-08-27,fruits,krasnoyarsk,200,61017
2025-08-27,fruits,irkutsk,199,67411
2025-08-27,fruits,kansk,199,62917
2025-08-27,vegetables,krasnoyarsk,197,43016
2025-08-27,vegetables,irkutsk,197,38170
2025-08-27,vegetables,kansk,198,37326
2025-08-27,greens,krasnoyarsk,197,31364
2025-08-27,greens,irkutsk,200,27433
2025-08-27,greens,kansk,197,35341
2025-08-27,flowers,krasnoyarsk,201,171499
2025-08-27,flowers,irkutsk,199,149618
2025-08-27,flowers,kansk,201,132774
2025-08-28,mushrooms,krasnoyarsk,198,106856
2025-08-28,mushrooms,irkutsk,199,90982
2025-08-28,mushrooms,kansk,197,106307
2025-08-28,fruits,krasnoyarsk,202,71524
2025-08-28,fruits,irkutsk,202,48350
2025-08-28,fruits,kansk,204,71714
2025-08-28,vegetables,krasnoyarsk,198,43898
2025-08-28,vegetables,irkutsk,203,34528
2025-08-28,vegetables,kansk,196,36152
2025-08-28,greens,krasnoyarsk,200,28724
2025-08-28,greens,irkutsk,199,33396
2025-08-28,greens,kansk,200,29120
2025-08-28,flowers,krasnoyarsk,201,173770
2025-08-28,flowers,irkutsk,203,157574
2025-08-28,flowers,kansk,201,143630
2025-08-29,mushrooms,krasnoyarsk,200,87370
2025-08-29,mushrooms,irkutsk,197,84794
2025-08-29,mushrooms,kansk,200,80888
2025-08-29,fruits,krasnoyarsk,199,67061
2025-08-29,fruits,irkutsk,200,68434
2025-08-29,fruits,kansk,201,48256
2025-08-29,vegetables,krasnoyarsk,198,32923
2025-08-29,vegetables,irkutsk,199,45533
2025-08-29,vegetables,kansk,199,38371
2025-08-29,greens,krasnoyarsk,199,28512
2025-08-29,greens,irkutsk,200,31748
2025-08-29,greens,kansk,198,32584
2025-08-29,flowers,krasnoyarsk,195,155354
2025-08-29,flowers,irkutsk,198,163231
2025-08-29,flowers,kansk,198,169856
2025-08-30,mushrooms,krasnoyarsk,198,103417
2025-08-30,mushrooms,irkutsk,201,112356
2025-08-30,mushrooms,kansk,198,105203
2025-08-30,fruits,krasnoyarsk,200,64040
2025-08-30,fruits,irkutsk,199,65417
2025-08-30,fruits,kansk,201,58408
2025-08-30,vegetables,krasnoyarsk,204,36791
2025-08-30,vegetables,irkutsk,202,34657
2025-08-30,vegetables,kansk,199,44436
2025-08-30,greens,krasnoyarsk,202,33317
2025-08-30,greens,irkutsk,200,31672
2025-08-30,greens,kansk,196,26432
2025-08-30,flowers,krasnoyarsk,196,132162
2025-08-30,flowers,irkutsk,200,168782
2025-08-30,flowers,kansk,200,177044
2025-08-31,mushrooms,krasnoyarsk,203,106577
2025-08-31,mushrooms,irkutsk,201,110091
2025-08-31,mushrooms,kansk,197,77527
2025-08-31,fruits,krasnoyarsk,197,55670
2025-08-31,fruits,irkutsk,199,56348
2025-08-31,fruits,kansk,199,51244
2025-08-31,vegetables,krasnoyarsk,200,40560
2025-08-31,vegetables,irkutsk,199,38438
2025-08-31,vegetables,kansk,197,37030
2025-08-31,greens,krasnoyarsk,200,35048
2025-08-31,greens,irkutsk,202,29213
2025-08-31,greens,kansk,202,34073
2025-08-31,flowers,krasnoyarsk,202,167698
2025-08-31,flowers,irkutsk,201,166054
2025-08-31,flowers,kansk,201,138432
2025-09-01,mushrooms,krasnoyarsk,202,110445
2025-09-01,mushrooms,irkutsk,200,100484
2025-09-01,mushrooms,kansk,202,96147
2025-09-01,fruits,krasnoyarsk,199,55156
2025-09-01,fruits,irkutsk,200,67350
2025-09-01,fruits,kansk,203,49160
2025-09-01,vegetables,krasnoyarsk,201,41952
2025-09-01,vegetables,irkutsk,195,39060
2025-09-01,vegetables,kansk,201,40815
2025-09-01,greens,krasnoyarsk,198,32527
2025-09-01,greens,irkutsk,199,33372
2025-09-01,greens,kansk,201,32149
2025-09-01,flowers,krasnoyarsk,202,189595
2025-09-01,flowers,irkutsk,201,169637
2025-09-01,flowers,kansk,201,205904
2025-09-02,mushrooms,krasnoyarsk,199,133940
2025-09-02,mushrooms,irkutsk,199,104974
2025-09-02,mushrooms,kansk,197,118584
2025-09-02,fruits,krasnoyarsk,199,62350
2025-09-02,fruits,irkutsk,198,68361
2025-09-02,fruits,kansk,200,55646
2025-09-02,vegetables,krasnoyarsk,199,37053
2025-09-02,vegetables,irkutsk,200,38716
2025-09-02,vegetables,kansk,201,38742
2025-09-02,greens,krasnoyarsk,202,34604
2025-09-02,greens,irkutsk,201,27971
2025-09-02,greens,kansk,196,31122
2025-09-02,flowers,krasnoyarsk,200,141422
2025-09-02,flowers,irkutsk,199,151124
2025-09-02,flowers,kansk,201,157787
2025-09-03,mushrooms,krasnoyarsk,199,102029
2025-09-03,mushrooms,irkutsk,201,109524
2025-09-03,mushrooms,kansk,199,107710
2025-09-03,fruits,krasnoyarsk,201,74171
2025-09-03,fruits,irkutsk,200,57374
2025-09-03,fruits,kansk,202,70231
2025-09-03,vegetables,krasnoyarsk,198,52687
2025-09-03,vegetables,irkutsk,200,41154
2025-09-03,vegetables,kansk,199,41616
2025-09-03,greens,krasnoyarsk,199,29816
2025-09-03,greens,irkutsk,199,30116
2025-09-03,greens,kansk,198,31917
2025-09-03,flowers,krasnoyarsk,201,167049
2025-09-03,flowers,irkutsk,197,175694
2025-09-03,flowers,kansk,197,152422
2025-09-04,mushrooms,krasnoyarsk,199,109770
2025-09-04,mushrooms,irkutsk,201,101531
2025-09-04,mushrooms,kansk,203,107090
2025-09-04,fruits,krasnoyarsk,198,54905
2025-09-04,fruits,irkutsk,199,63196
2025-09-04,fruits,kansk,197,61761
2025-09-04,vegetables,krasnoyarsk,198,36422
2025-09-04,vegetables,irkutsk,198,42623
2025-09-04,vegetables,kansk,200,39368
2025-09-04,greens,krasnoyarsk,199,31786
2025-09-04,greens,irkutsk,201,33808
2025-09-04,greens,kansk,197,30517
2025-09-04,flowers,krasnoyarsk,199,166622
2025-09-04,flowers,irkutsk,201,120340
2025-09-04,flowers,kansk,198,185868
2025-09-05,mushrooms,krasnoyarsk,203,83049
2025-09-05,mushrooms,irkutsk,199,103398
2025-09-05,mushrooms,kansk,199,94759
2025-09-05,fruits,krasnoyarsk,201,67025
2025-09-05,fruits,irkutsk,197,59789
2025-09-05,fruits,kansk,198,55865
2025-09-05,vegetables,krasnoyarsk,200,41312
2025-09-05,vegetables,irkutsk,202,44328
2025-09-05,vegetables,kansk,202,47005
2025-09-05,greens,krasnoyarsk,197,32274
2025-09-05,greens,irkutsk,198,27312
2025-09-05,greens,kansk,198,27619
2025-09-05,flowers,krasnoyarsk,200,161262
2025-09-05,flowers,irkutsk,200,135958
2025-09-05,flowers,kansk,199,133182
2025-09-06,mushrooms,krasnoyarsk,201,93752
2025-09-06,mushrooms,irkutsk,197,76818
2025-09-06,mushrooms,kansk,201,105229
2025-09-06,fruits,krasnoyarsk,198,57740
2025-09-06,fruits,irkutsk,203,61100
2025-09-06,fruits,kansk,198,61619
2025-09-06,vegetables,krasnoyarsk,200,40154
2025-09-06,vegetables,irkutsk,203,46016
2025-09-06,vegetables,kansk,200,41720
2025-09-06,greens,krasnoyarsk,204,30418
2025-09-06,greens,irkutsk,200,30368
2025-09-06,greens,kansk,201,30580
2025-09-06,flowers,krasnoyarsk,197,176043
2025-09-06,flowers,irkutsk,199,163054
2025-09-06,flowers,kansk,203,173619
2025-09-07,mushrooms,krasnoyarsk,199,115057
2025-09-07,mushrooms,irkutsk,197,107307
2025-09-07,mushrooms,kansk,200,90516
2025-09-07,fruits,krasnoyarsk,204,63433
2025-09-07,fruits,irkutsk,202,56533
2025-09-07,fruits,kansk,201,54434
2025-09-07,vegetables,krasnoyarsk,198,41223
2025-09-07,vegetables,irkutsk,199,40448
2025-09-07,vegetables,kansk,200,31864
2025-09-07,greens,krasnoyarsk,202,34125
2025-09-07,greens,irkutsk,202,33273
2025-09-07,greens,kansk,197,31569
2025-09-07,flowers,krasnoyarsk,201,139494
2025-09-07,flowers,irkutsk,199,160266
2025-09-07,flowers,kansk,199,152073
2025-09-08,mushrooms,krasnoyarsk,199,105923
2025-09-08,mushrooms,irkutsk,199,96118
2025-09-08,mushrooms,kansk,201,121838
2025-09-08,fruits,krasnoyarsk,199,63055
2025-09-08,fruits,irkutsk,199,63186
2025-09-08,fruits,kansk,199,56715
2025-09-08,vegetables,krasnoyarsk,199,39899
2025-09-08,vegetables,irkutsk,201,40545
2025-09-08,vegetables,kansk,200,43046
2025-09-08,greens,krasnoyarsk,199,29585
2025-09-08,greens,irkutsk,201,30389
2025-09-08,greens,kansk,199,33231
2025-09-08,flowers,krasnoyarsk,200,163690
2025-09-08,flowers,irkutsk,199,171396
2025-09-08,flowers,kansk,198,170947
2025-09-09,mushrooms,krasnoyarsk,195,101879
2025-09-09,mushrooms,irkutsk,199,85993
2025-09-09,mushrooms,kansk,198,105165
2025-09-09,fruits,krasnoyarsk,200,57579
2025-09-09,fruits,irkutsk,198,60300
2025-09-09,fruits,kansk,196,67602
2025-09-09,vegetables,krasnoyarsk,203,39213
2025-09-09,vegetables,irkutsk,201,42310
2025-09-09,vegetables,kansk,198,34091
2025-09-09,greens,krasnoyarsk,203,35123
2025-09-09,greens,irkutsk,199,32126
2025-09-09,greens,kansk,198,27161
2025-09-09,flowers,krasnoyarsk,200,183890
2025-09-09,flowers,irkutsk,199,165303
2025-09-09,flowers,kansk,197,152954
2025-09-10,mushrooms,krasnoyarsk,200,98280
2025-09-10,mushrooms,irkutsk,200,85104
2025-09-10,mushrooms,kansk,198,90870
2025-09-10,fruits,krasnoyarsk,203,67846
2025-09-10,fruits,irkutsk,200,66046
2025-09-10,fruits,kansk,201,63719
2025-09-10,vegetables,krasnoyarsk,203,44357
2025-09-10,vegetables,irkutsk,198,42316
2025-09-10,vegetables,kansk,201,44521
2025-09-10,greens,krasnoyarsk,201,26634
2025-09-10,greens,irkutsk,198,30028
2025-09-10,greens,kansk,197,35103
2025-09-10,flowers,krasnoyarsk,202,151697
2025-09-10,flowers,irkutsk,198,134719
2025-09-10,flowers,kansk,203,206369
2025-09-11,mushrooms,krasnoyarsk,201,103726
2025-09-11,mushrooms,irkutsk,199,105384
2025-09-11,mushrooms,kansk,197,108127
2025-09-11,fruits,krasnoyarsk,199,50938
2025-09-11,fruits,irkutsk,200,53986
2025-09-11,fruits,kansk,198,52677
2025-09-11,vegetables,krasnoyarsk,200,43626
2025-09-11,vegetables,irkutsk,200,41096
2025-09-11,vegetables,kansk,200,32250
2025-09-11,greens,krasnoyarsk,201,28083
2025-09-11,greens,irkutsk,200,32836
2025-09-11,greens,kansk,197,27050
2025-09-11,flowers,krasnoyarsk,200,141414
2025-09-11,flowers,irkutsk,202,177436
2025-09-11,flowers,kansk,202,157992
2025-09-12,mushrooms,krasnoyarsk,200,104359
2025-09-12,mushrooms,irkutsk,200,108728
2025-09-12,mushrooms,kansk,202,101264
2025-09-12,fruits,krasnoyarsk,198,52135
2025-09-12,fruits,irkutsk,202,57269
2025-09-12,fruits,kansk,202,64072
2025-09-12,vegetables,krasnoyarsk,201,38216
2025-09-12,vegetables,irkutsk,195,41435
2025-09-12,vegetables,kansk,197,41494
2025-09-12,greens,krasnoyarsk,199,29356
2025-09-12,greens,irkutsk,199,33766
2025-09-12,greens,kansk,199,27344
2025-09-12,flowers,krasnoyarsk,198,129064
2025-09-12,flowers,irkutsk,201,176592
2025-09-12,flowers,kansk,198,181201
2025-09-13,mushrooms,krasnoyarsk,201,118433
2025-09-13,mushrooms,irkutsk,202,95311
2025-09-13,mushrooms,kansk,201,99314
2025-09-13,fruits,krasnoyarsk,199,54971
2025-09-13,fruits,irkutsk,199,48589
2025-09-13,fruits,kansk,201,63702
2025-09-13,vegetables,krasnoyarsk,198,43409
2025-09-13,vegetables,irkutsk,198,40271
2025-09-13,vegetables,kansk,200,36258
2025-09-13,greens,krasnoyarsk,198,34050
2025-09-13,greens,irkutsk,196,28425
2025-09-13,greens,kansk,201,27344
2025-09-13,flowers,krasnoyarsk,196,172795
2025-09-13,flowers,irkutsk,200,174684
2025-09-13,flowers,kansk,197,184910
2025-09-14,mushrooms,krasnoyarsk,198,84411
2025-09-14,mushrooms,irkutsk,199,91142
2025-09-14,mushrooms,kansk,203,91993
2025-09-14,fruits,krasnoyarsk,199,51889
2025-09-14,fruits,irkutsk,205,61426
2025-09-14,fruits,kansk,202,77149
2025-09-14,vegetables,krasnoyarsk,200,45088
2025-09-14,vegetables,irkutsk,199,43081
2025-09-14,vegetables,kansk,201,42205
2025-09-14,greens,krasnoyarsk,198,30612
2025-09-14,greens,irkutsk,197,28330
2025-09-14,greens,kansk,195,30384
2025-09-14,flowers,krasnoyarsk,202,184341
2025-09-14,flowers,irkutsk,199,171633
2025-09-14,flowers,kansk,201,182282
2025-09-15,mushrooms,krasnoyarsk,202,97214
2025-09-15,mushrooms,irkutsk,202,83920
2025-09-15,mushrooms,kansk,199,87291
2025-09-15,fruits,krasnoyarsk,197,62553
2025-09-15,fruits,irkutsk,198,51305
2025-09-15,fruits,kansk,197,62206
2025-09-15,vegetables,krasnoyarsk,198,34931
2025-09-15,vegetables,irkutsk,197,40495
2025-09-15,vegetables,kansk,199,38902
2025-09-15,greens,krasnoyarsk,197,28499
2025-09-15,greens,irkutsk,201,35367
2025-09-15,greens,kansk,201,32393
2025-09-15,flowers,krasnoyarsk,198,195107
2025-09-15,flowers,irkutsk,198,124906
2025-09-15,flowers,kansk,199,144965
2025-09-16,mushrooms,krasnoyarsk,197,92296
2025-09-16,mushrooms,irkutsk,201,88379
2025-09-16,mushrooms,kansk,198,102989
2025-09-16,fruits,krasnoyarsk,197,58046
2025-09-16,fruits,irkutsk,197,55380
2025-09-16,fruits,kansk,199,55775
2025-09-16,vegetables,krasnoyarsk,198,38934
2025-09-16,vegetables,irkutsk,200,43584
2025-09-16,vegetables,kansk,199,44247
2025-09-16,greens,krasnoyarsk,196,30021
2025-09-16,greens,irkutsk,201,34206
